OrderID,OrderDate,CustomerName,Segment,City,State,Region,Category,SubCategory,Quantity,Sales,Discount,Profit
2239,09-07-2025,Elizabeth Mcintosh,Consumer,Martineztown,Arizona,South,Furniture,Furnishings,10,134.9,0.1,18.5
2240,23-04-2025,Mrs. Sarah Jimenez,Consumer,Harriston,Delaware,South,Furniture,Furnishings,8,1394.28,0,248.12
2241,12-08-2021,Christopher Randolph,Consumer,New Jason,Arkansas,West,Technology,Accessories,9,756.96,0,145.43
2242,02-06-2021,Daniel Archer,Consumer,Thompsonside,Arkansas,East,Technology,Accessories,3,1385.6,0.2,242.03
2243,28-05-2024,Joy Wood,Corporate,Avilashire,Connecticut,East,Furniture,Chairs,3,580.52,0.1,76.44
2244,29-03-2024,Michael Tucker,Corporate,New Tiffany,Texas,West,Office Supplies,Binders,5,182.86,0.3,37.28
2245,05-11-2023,Joseph Leonard,Home Office,Brownshire,Hawaii,South,Furniture,Tables,4,116.49,0.1,22.43
2246,19-07-2022,Melissa Williams,Home Office,Nicoleland,Maine,West,Furniture,Furnishings,6,1274.24,0,72.94
2247,30-05-2022,Joshua Allen,Consumer,Sueburgh,California,South,Office Supplies,Paper,3,1571.76,0.1,391.42
2248,12-12-2020,Jessica Adkins,Home Office,Marcton,Alaska,South,Technology,Copiers,1,1011.63,0.3,152.76
2249,09-08-2024,Jennifer Taylor,Corporate,Williamsshire,Minnesota,South,Office Supplies,Binders,6,796.63,0.2,183.78
2250,14-12-2020,Danielle Fernandez,Consumer,Jeffreytown,Kentucky,West,Office Supplies,Binders,10,1817.84,0.1,96.75
2251,09-11-2023,Samuel Roberts,Consumer,Courtneyton,Utah,South,Furniture,Bookcases,3,43.75,0.2,3.55
2252,08-02-2023,Jenna Horton,Home Office,East Thomasfurt,Arizona,East,Technology,Phones,8,981.08,0,218.38
2253,25-10-2024,Kristin Clark,Home Office,Nicholasbury,Iowa,Central,Furniture,Furnishings,2,725.84,0,135.61
2254,30-12-2021,Carol Stuart,Consumer,Dixonmouth,New Hampshire,South,Technology,Computers,10,598.51,0.3,82.28
2255,28-10-2020,Phyllis Rogers,Consumer,New Mckenzie,Maine,West,Technology,Accessories,3,1535.18,0.1,150.66
2256,25-09-2020,Wendy Donovan,Consumer,West Sharonville,Idaho,South,Office Supplies,Pens,7,1938.87,0.2,373.05
2257,01-03-2023,Nicholas Peterson,Home Office,Martinezmouth,Michigan,Central,Furniture,Tables,8,1079.64,0.2,206.55
2258,21-06-2025,Julia Bentley,Corporate,North Michellefurt,Alabama,East,Furniture,Tables,2,1252.48,0.3,151.02
2259,06-09-2021,Matthew Perez,Consumer,Katherinehaven,West Virginia,East,Technology,Copiers,9,1061.61,0,54.74
2260,06-03-2023,Brent Brown,Home Office,Sotomouth,Arkansas,East,Technology,Accessories,1,836.49,0.2,140.33
2261,13-02-2022,Amanda Schneider,Consumer,Cookmouth,Delaware,East,Office Supplies,Labels,5,1664.64,0,235.71
2262,21-01-2025,Timothy Perez,Consumer,Port Stephen,New Hampshire,Central,Furniture,Furnishings,8,1222.8,0,312.19
2263,20-01-2024,Brenda Bradshaw,Home Office,Lake Jasonfort,Oregon,South,Furniture,Bookcases,8,1071.4,0.2,158.32
2264,13-03-2023,Kurt Juarez,Corporate,West Vincentberg,Colorado,East,Office Supplies,Paper,3,59.46,0.1,15.86
2265,06-09-2025,Howard Russo,Consumer,East Ernest,Delaware,East,Furniture,Tables,3,168.43,0.1,37.69
2266,07-04-2023,Elizabeth Burgess,Home Office,North Dianamouth,Delaware,Central,Technology,Computers,8,1229.68,0.2,160.06
2267,21-09-2020,Kristi Davis,Consumer,Geraldside,South Carolina,East,Technology,Phones,7,1657.37,0,300.26
2268,28-04-2024,Norma Clark,Consumer,East Karimouth,Missouri,East,Office Supplies,Binders,3,795.25,0.1,210.87
2269,14-08-2024,Franklin Lewis,Home Office,Port Oscar,Indiana,West,Office Supplies,Labels,8,1954.77,0.1,173.36
2270,04-11-2024,Michael Wilson,Home Office,South Aprilshire,Pennsylvania,East,Office Supplies,Pens,2,800.34,0,138.1
2271,08-09-2021,Katrina Singh,Corporate,South Kathybury,Washington,South,Furniture,Chairs,8,385.93,0.3,21.17
2272,06-11-2023,Joseph Williams,Consumer,Sandovalfurt,California,Central,Technology,Phones,5,334.43,0,72.72
2273,20-07-2025,Mr. John Garcia DDS,Consumer,New Jessehaven,Ohio,West,Technology,Copiers,8,1142.53,0,300.97
2274,15-08-2025,Sarah Wade,Consumer,Amandafurt,North Carolina,West,Office Supplies,Pens,2,653.26,0.2,141.19
2275,17-05-2021,Aaron Taylor,Home Office,Nancyfurt,Missouri,South,Technology,Copiers,10,702.06,0.2,93.04
2276,09-01-2025,Andrew Gardner,Corporate,Theodorefurt,Delaware,East,Office Supplies,Paper,7,730.49,0.3,114.55
2277,29-03-2025,Virginia Jones,Corporate,Stephensside,Michigan,South,Furniture,Bookcases,5,430.59,0.2,28.06
2278,08-08-2023,Vincent Brown,Home Office,Mooreberg,Wyoming,West,Technology,Computers,2,931.98,0.1,121.8
2279,30-11-2023,Melissa Herrera,Home Office,Millerburgh,North Dakota,West,Furniture,Furnishings,2,1469.33,0.1,233.88
2280,13-11-2020,Todd Lopez,Home Office,Dawnshire,Kentucky,South,Technology,Phones,1,678.9,0.1,133.14
2281,09-03-2025,Christopher Green,Home Office,North Brandy,West Virginia,Central,Furniture,Bookcases,10,1829.18,0.2,336.67
2282,03-11-2020,Stacy Smith,Consumer,Cherylmouth,New Hampshire,South,Technology,Copiers,4,38.24,0.3,7.64
2283,07-06-2025,Jill Brown,Corporate,North Shelleystad,Hawaii,Central,Technology,Copiers,4,64.3,0.1,11.72
2284,23-11-2023,Sharon Hernandez,Corporate,Smithstad,Vermont,West,Furniture,Tables,5,1928.53,0.1,510.24
2285,24-07-2023,Michael Liu,Consumer,Lake Brandyhaven,South Dakota,Central,Office Supplies,Binders,6,63.17,0,18.82
2286,31-01-2023,Darlene Pierce,Home Office,Port Kellyville,New Jersey,Central,Furniture,Tables,9,1248.28,0.2,218.83
2287,22-07-2022,Bridget Adkins,Corporate,New Jimmy,Delaware,East,Office Supplies,Paper,3,1177.88,0.1,126.5
2288,10-02-2024,Ann Rios,Corporate,Richardfort,Nebraska,East,Furniture,Furnishings,4,657.63,0,87.53
2289,19-08-2022,Daniel Woods,Corporate,West Eric,Ohio,South,Furniture,Furnishings,6,716.14,0.1,75.34
2290,20-05-2021,Joseph Dean,Corporate,Terribury,Minnesota,West,Furniture,Furnishings,8,55.67,0.3,8.12
2291,29-07-2025,Patrick Sullivan,Corporate,Port Veronica,Indiana,East,Furniture,Chairs,9,1630.38,0.1,173.34
2292,25-02-2024,Michael Graves,Home Office,Cathyhaven,Kentucky,South,Technology,Copiers,1,610.84,0.3,76.28
2293,02-07-2024,Jordan Smith,Consumer,Lake Michael,Georgia,South,Furniture,Chairs,2,1257.28,0,152.36
2294,04-02-2021,Karen Gomez,Home Office,Hunterside,Michigan,West,Technology,Computers,8,392.9,0.1,89.04
2295,20-11-2022,Aaron Diaz,Consumer,Port Marcusburgh,Maryland,Central,Office Supplies,Labels,6,131.9,0.2,25.27
2296,25-05-2025,Andrew Rogers,Home Office,Charleschester,Wisconsin,West,Furniture,Tables,1,107.91,0.2,8.09
2297,04-05-2021,Cynthia Miller,Consumer,North Kenneth,Colorado,East,Furniture,Chairs,5,379.93,0.3,77.43
2298,20-10-2022,Claire Lucas,Home Office,Martinezfort,Wisconsin,East,Furniture,Chairs,9,887.99,0.2,81.41
2299,26-12-2021,Larry Pham,Consumer,Port Joseph,Montana,Central,Furniture,Furnishings,6,1736.93,0.2,235.92
2300,14-07-2021,Dawn Frye,Corporate,Baxterfurt,Missouri,West,Technology,Copiers,1,204.54,0.1,36.89
2301,08-10-2024,Garrett Mullins,Consumer,Karenbury,Michigan,South,Furniture,Bookcases,3,1823.96,0.3,277.33
2302,12-08-2022,Katrina Mills,Consumer,East Christiebury,Montana,East,Office Supplies,Pens,10,432.02,0.1,87.79
2303,09-08-2025,Christian Morgan,Corporate,Angelicashire,New Jersey,East,Office Supplies,Binders,4,1725.51,0.1,110.22
2304,27-08-2022,Rachel White,Home Office,Sierrastad,Idaho,Central,Office Supplies,Labels,10,1523.55,0.1,96.52
2305,04-02-2025,Brian Kim,Consumer,New William,Wyoming,East,Office Supplies,Labels,4,1659.67,0.2,238.14
2306,16-07-2022,Courtney Alvarado,Consumer,New Vickiemouth,Texas,Central,Technology,Copiers,10,488.18,0.2,56.56
2307,12-04-2024,Ashley Green,Home Office,West Donaldstad,Texas,South,Office Supplies,Binders,1,1429.67,0.1,322.86
2308,25-05-2025,Kristie Hobbs,Corporate,Markview,New York,West,Office Supplies,Paper,1,1388.62,0.3,222.47
2309,04-10-2021,Mary Sandoval,Consumer,North Victoria,Pennsylvania,Central,Technology,Computers,2,1681.01,0.1,120.53
2310,05-03-2023,Dr. Gina Bishop DVM,Consumer,Port Cassandraburgh,Oregon,South,Office Supplies,Paper,9,1899.87,0,445.93
2311,31-01-2021,Susan Lee,Corporate,Annestad,Oregon,South,Technology,Computers,1,864.55,0,89.78
2312,29-11-2023,David Martin,Home Office,Catherineville,Texas,East,Office Supplies,Labels,10,1309.02,0.3,55.08
2313,26-06-2021,Raymond Fuller,Consumer,Johnbury,North Dakota,Central,Technology,Phones,9,205.62,0.1,41.4
2314,23-04-2024,Arthur Contreras,Corporate,Huertaside,Idaho,West,Office Supplies,Pens,4,134.41,0,21.67
2315,15-08-2025,Mr. Edgar Smith Jr.,Home Office,Lake Jenniferton,Kentucky,West,Office Supplies,Pens,2,1198.73,0.2,65.03
2316,12-04-2023,Mary Ferguson,Consumer,Laurastad,Arkansas,Central,Office Supplies,Pens,9,1191.52,0.2,261.6
2317,01-08-2021,Mary Santiago,Consumer,Port Cynthia,New Hampshire,East,Furniture,Chairs,2,368.85,0.2,66.33
2318,07-10-2020,Jamie Sutton,Home Office,Stewartchester,New York,West,Office Supplies,Pens,5,454.62,0.2,52.21
2319,12-04-2022,Anthony Mathews,Consumer,South Jacquelineburgh,Alaska,East,Technology,Phones,8,378.72,0.3,25.18
2320,14-05-2023,Jodi Collier,Home Office,Charlesmouth,Rhode Island,Central,Technology,Accessories,1,1927.28,0.3,275.27
2321,15-07-2022,Chris Rivas,Corporate,Boothburgh,Rhode Island,Central,Office Supplies,Pens,1,938.6,0.1,181.21
2322,26-08-2023,Daniel Davidson,Consumer,West Adrianbury,Washington,South,Technology,Copiers,8,1758.38,0,212.12
2323,10-11-2020,Cole Johnson,Consumer,Lake Waltermouth,New Hampshire,West,Office Supplies,Paper,7,430.1,0.1,41.66
2324,26-10-2021,Andrew Hernandez,Corporate,South Austin,Minnesota,South,Furniture,Bookcases,5,1933.43,0.2,410
2325,08-11-2024,Daniel Sanford,Corporate,West Jason,South Dakota,Central,Office Supplies,Paper,6,1200.36,0.1,77.82
2326,01-05-2022,Amanda Howell,Consumer,West George,North Dakota,West,Technology,Accessories,6,188.7,0.2,36.04
2327,16-02-2025,Jose King,Home Office,West Charles,Washington,Central,Furniture,Bookcases,5,115.32,0.1,16.36
2328,04-06-2024,Jeremy Watson,Consumer,East Davidview,South Carolina,Central,Technology,Copiers,7,1141.06,0,259.02
2329,22-06-2023,Laura Hogan,Corporate,Lake Dennischester,Alaska,West,Furniture,Furnishings,6,631.48,0,132.23
2330,07-03-2024,Andrew Bell,Home Office,Richardsport,Maine,East,Furniture,Bookcases,8,1093.15,0,215.94
2331,20-06-2023,Andrew Garcia,Consumer,New Robert,Arkansas,Central,Office Supplies,Binders,10,703.14,0.3,123.76
2332,08-07-2022,Henry Bradley,Corporate,Jensenshire,Texas,South,Technology,Phones,7,786.06,0.1,39.21
2333,14-05-2024,Andrew Brown,Home Office,Allenville,Hawaii,South,Technology,Copiers,10,1459.62,0,93.39
2334,10-07-2023,Megan Sanchez,Consumer,South Reginaldborough,Delaware,West,Furniture,Furnishings,2,925.62,0.3,38.13
2335,09-11-2021,Nicole Boyer,Home Office,North Barbarafort,Virginia,East,Furniture,Bookcases,8,675.62,0.1,156.11
2336,11-09-2022,Martin Anderson,Consumer,Robertton,Oklahoma,West,Technology,Copiers,10,38.46,0.1,8.88
2337,03-09-2023,Elizabeth Robertson,Home Office,West Oscar,Idaho,South,Furniture,Bookcases,2,1012.42,0.2,214.15
2338,31-01-2023,Christopher Meza,Home Office,New Heatherfurt,Kansas,Central,Technology,Phones,5,439.86,0.3,76.41
2339,06-10-2024,Donna Duran,Home Office,Lopezfort,Ohio,Central,Technology,Computers,10,1842.65,0.2,341.9
2340,31-10-2020,Laura Butler,Corporate,Wilsonmouth,Nebraska,South,Technology,Accessories,7,1736.73,0.1,242.42
2341,03-02-2024,Brittany Walker,Home Office,North Michaelside,Colorado,West,Furniture,Chairs,1,1476.1,0.1,333.46
2342,27-01-2023,Mr. Jacob Walls,Home Office,Crystalton,Kansas,South,Furniture,Tables,6,1914.81,0.2,367.8
2343,15-12-2021,Sara Miller,Corporate,Snowstad,Michigan,South,Office Supplies,Paper,9,1416.19,0.1,113.86
2344,14-10-2021,Ryan Gomez,Corporate,Kellyborough,Alaska,East,Furniture,Chairs,7,927.73,0.2,52.45
2345,23-08-2025,Jennifer Berger,Corporate,Erinmouth,Alaska,East,Technology,Accessories,7,1603.93,0,155.69
2346,22-09-2024,Vincent Hernandez,Home Office,Nicholasborough,Hawaii,Central,Office Supplies,Paper,5,176.01,0.3,10.54
2347,29-01-2021,Harold Decker,Home Office,Amytown,Delaware,West,Technology,Computers,10,1841.07,0.3,366.91
2348,13-03-2021,Lisa Cole,Consumer,Morganville,Connecticut,South,Office Supplies,Binders,10,1812.21,0,483.9
2349,06-05-2023,Haley Giles,Consumer,Garzahaven,New Jersey,South,Furniture,Chairs,8,860.03,0.3,104.24
2350,08-03-2023,John Kelley,Home Office,Jefferyborough,West Virginia,South,Technology,Computers,1,952.47,0.2,163.24
2351,10-04-2025,Kathy Larson,Consumer,Fisherchester,New Jersey,West,Technology,Copiers,6,1812.25,0.1,231.54
2352,13-10-2020,David Walker,Consumer,North Michael,Rhode Island,Central,Technology,Phones,3,1897.77,0.3,120.78
2353,30-05-2021,Sarah Peck,Consumer,South Alexisfort,Connecticut,East,Furniture,Furnishings,7,963.78,0,142.78
2354,17-10-2023,Scott Lee,Home Office,Alyssaland,Virginia,West,Furniture,Bookcases,4,1437.24,0,298.7
2355,10-09-2025,Jessica Lucas,Home Office,Martineztown,Massachusetts,West,Technology,Accessories,9,204.49,0.1,42.54
2356,24-04-2021,Kelly Jordan,Consumer,North Stephanie,Vermont,Central,Office Supplies,Paper,7,173.02,0.2,7.53
2357,23-03-2022,Brian Castillo,Corporate,East Jose,Indiana,West,Office Supplies,Binders,1,182.54,0,36.69
2358,29-05-2022,Steven Green,Consumer,Lake Stephen,New Jersey,South,Furniture,Bookcases,7,1458.71,0.2,320.81
2359,25-08-2025,Tyler Simmons,Consumer,Jenniferberg,New Jersey,Central,Office Supplies,Labels,9,236.71,0,47.12
2360,03-03-2022,Kelly Noble,Consumer,Wrighttown,Oklahoma,South,Technology,Accessories,1,1923.82,0,237.28
2361,30-09-2024,Daniel Howard,Consumer,Natashafurt,Alabama,Central,Furniture,Chairs,3,1350.14,0.2,288.21
2362,02-02-2021,Christina Wagner,Home Office,Susanville,Nevada,West,Furniture,Furnishings,7,1173.83,0.2,96.64
2363,23-11-2023,Dana Howell,Home Office,Changbury,New Mexico,South,Technology,Phones,10,1117.86,0.3,168.74
2364,03-10-2022,Kimberly Wise,Corporate,Lopezbury,Missouri,Central,Furniture,Chairs,10,1417.38,0,257.13
2365,31-05-2022,Matthew Armstrong,Corporate,Saraville,Michigan,South,Furniture,Tables,4,1059.38,0.2,62.26
2366,06-01-2023,Roy Smith,Home Office,South Elizabeth,Michigan,Central,Office Supplies,Binders,7,1727.57,0.1,195.12
2367,09-05-2025,Jasmine Graham DVM,Consumer,South Michelle,North Dakota,East,Technology,Copiers,10,813.56,0,151.3
2368,18-11-2024,William Hunter,Home Office,South Steven,Connecticut,South,Office Supplies,Binders,4,497.14,0,101.83
2369,06-09-2022,Jessica Smith,Consumer,South Matthew,Kentucky,West,Technology,Computers,10,1978.65,0,482.8
2370,17-08-2021,Suzanne Porter,Corporate,Lake Laurafurt,Missouri,East,Furniture,Furnishings,1,487.89,0.3,71.82
2371,03-07-2025,Samuel Moon,Corporate,Jonathanchester,Alabama,South,Furniture,Tables,9,1619.31,0.1,96.07
2372,23-01-2022,James Foster,Consumer,Patricktown,North Carolina,East,Office Supplies,Labels,10,900.42,0.1,95.06
2373,12-03-2022,Tina Daniels MD,Corporate,Stephanieburgh,New Mexico,Central,Office Supplies,Pens,3,616.48,0.2,85.42
2374,01-12-2020,Michael Turner,Home Office,New Nancyhaven,Indiana,South,Technology,Accessories,10,1920.21,0.2,148.36
2375,10-07-2021,Mr. Douglas Jordan,Consumer,West Jacobmouth,Wisconsin,South,Office Supplies,Labels,1,1049.09,0.3,104.32
2376,19-10-2022,Anthony Davis,Consumer,Christinafort,New Jersey,East,Technology,Phones,7,1813.36,0,357.41
2377,03-10-2022,Sarah Perez,Home Office,Torreston,Texas,West,Office Supplies,Paper,4,1211.8,0.1,128.21
2378,15-01-2022,William Rollins,Home Office,South Codyborough,Alabama,South,Furniture,Chairs,10,1841.75,0.2,283.68
2379,08-11-2024,Joseph Novak,Consumer,Port Jessicaton,California,South,Technology,Copiers,4,1570.54,0.2,369.75
2380,13-03-2023,Lisa Cook,Consumer,Port Kristenhaven,Maryland,West,Technology,Phones,3,115.69,0,27.72
2381,13-04-2022,Michele Ashley,Consumer,Brownmouth,Wisconsin,West,Technology,Copiers,1,1765.55,0,334.74
2382,25-06-2023,Meghan Smith,Corporate,East Andrew,Nevada,Central,Furniture,Tables,8,995.4,0.1,199.98
2383,29-04-2023,Lawrence Walton,Home Office,Rogerton,North Carolina,Central,Furniture,Furnishings,6,986.89,0.2,64.78
2384,29-09-2024,Brianna Stewart,Consumer,Wrightbury,South Carolina,West,Office Supplies,Pens,6,1771.38,0,470.38
2385,30-05-2021,Jeffrey Rodgers,Corporate,Rachelview,Maryland,East,Furniture,Chairs,9,493.13,0.1,78.11
2386,05-08-2025,Morgan Pratt,Corporate,Karenville,Louisiana,East,Furniture,Tables,3,1318.68,0,370.71
2387,11-02-2025,Bryan Wilson,Consumer,Brittanyhaven,Delaware,Central,Technology,Copiers,4,310.97,0.3,19.97
2388,05-03-2022,Michelle Brown,Home Office,Stevenstad,Nevada,East,Office Supplies,Labels,5,1991.51,0.1,299.76
2389,09-12-2024,Katherine Gonzales,Home Office,Reynoldsfort,Montana,Central,Furniture,Furnishings,7,1685.21,0,411.82
2390,27-06-2022,Justin Griffith,Home Office,Davidmouth,Michigan,South,Technology,Phones,10,1955.43,0.3,128.16
2391,08-08-2025,Danielle Horn,Home Office,New Erin,Arkansas,East,Technology,Copiers,4,764.18,0,200.68
2392,23-06-2021,Jack Kline,Consumer,North Paul,Nebraska,Central,Furniture,Tables,7,1960.64,0,370.35
2393,28-09-2023,Miss Emily Mathis,Home Office,Keithmouth,Tennessee,South,Office Supplies,Paper,8,604.79,0,133.27
2394,10-05-2023,Christine Bailey,Consumer,East Bonnie,Hawaii,East,Office Supplies,Binders,10,1124.36,0.1,53.38
2395,17-01-2024,Sarah Martinez,Home Office,Port Robertside,Georgia,Central,Office Supplies,Pens,8,366.37,0,88.53
2396,26-10-2023,Jared Kelley,Corporate,Wangland,Pennsylvania,West,Furniture,Tables,7,632.65,0.2,147.14
2397,14-12-2021,Rhonda Castillo,Corporate,Millerchester,Minnesota,East,Technology,Copiers,3,262.36,0,22.74
2398,21-06-2023,Michele Gamble,Corporate,Victoriaburgh,North Carolina,Central,Office Supplies,Pens,9,1414.02,0.1,192.35
2399,19-01-2021,Andrea Conner,Corporate,Willisfurt,Georgia,Central,Technology,Accessories,3,1738.47,0.1,123.65
2400,31-12-2020,William Ford,Consumer,Wilsontown,Hawaii,Central,Furniture,Furnishings,3,1746.1,0.2,141.06
2401,23-01-2023,Danielle Hill,Consumer,Marvinfurt,North Dakota,East,Technology,Accessories,5,402.83,0.2,72.65
2402,25-03-2021,Marisa Larson,Corporate,East Susan,Pennsylvania,South,Technology,Accessories,2,1698.05,0,349.83
2403,28-11-2023,Angela Bowen,Consumer,West Danielle,Oklahoma,East,Office Supplies,Labels,3,1726.83,0.2,127.89
2404,23-01-2024,Heidi Davis,Home Office,New Christian,New Jersey,Central,Office Supplies,Pens,3,1142.5,0.2,268.23
2405,13-09-2024,Brian Vargas,Corporate,Whitneytown,Virginia,West,Office Supplies,Binders,4,1155.25,0.1,134.94
2406,04-06-2022,Courtney Nguyen,Home Office,West Robertmouth,South Dakota,South,Technology,Computers,3,541.61,0,83.64
2407,12-10-2022,Kaitlyn Conway,Home Office,Whiteborough,Virginia,South,Furniture,Furnishings,2,673.23,0,143.77
2408,04-07-2023,April Frye,Corporate,Taylorhaven,Arizona,South,Office Supplies,Pens,8,1501.27,0.3,272.81
2409,28-09-2023,David Johnson,Home Office,Lake Jonathan,New Jersey,South,Furniture,Tables,5,710.77,0.1,150.89
2410,09-11-2022,Jonathan Bailey,Corporate,North Craig,Ohio,East,Office Supplies,Labels,9,268.84,0.1,65.24
2411,13-02-2021,Judith Gardner,Corporate,Andrewshaven,West Virginia,South,Technology,Copiers,1,748.19,0.3,118.25
2412,23-01-2021,Jessica Patel,Home Office,Emilyshire,West Virginia,Central,Furniture,Bookcases,4,1767.74,0.2,81.16
2413,18-12-2021,Rachel Mcintosh,Consumer,Devinville,Alabama,South,Office Supplies,Binders,6,240.38,0.1,16.75
2414,03-04-2021,Laura Jackson,Corporate,Quinntown,New Hampshire,Central,Office Supplies,Paper,7,848.2,0.3,124.06
2415,07-03-2023,Mrs. Stephanie Norris,Consumer,South Andrew,Arizona,Central,Technology,Accessories,9,1692.51,0,482.09
2416,12-08-2022,Valerie Barr,Home Office,Annetteside,Utah,West,Furniture,Bookcases,10,171.25,0,17.69
2417,04-10-2023,Dr. Bryan Walker PhD,Home Office,East Josephbury,Ohio,West,Furniture,Tables,5,1193.34,0.3,120.35
2418,16-04-2025,Natalie Johnson,Home Office,Guerrerobury,Pennsylvania,Central,Furniture,Furnishings,4,1000.87,0.1,205.24
2419,09-07-2023,Melvin Carrillo,Home Office,South Theresaborough,South Dakota,South,Furniture,Tables,5,1565.4,0,287.76
2420,02-05-2023,Paul Munoz,Consumer,Lambland,Virginia,East,Technology,Accessories,7,672.37,0.3,52.23
2421,25-01-2022,Sara Smith,Home Office,Tonyatown,Texas,West,Office Supplies,Binders,9,952.12,0.3,93.95
2422,03-01-2023,Lauren Wolfe,Consumer,Taylorborough,Iowa,West,Office Supplies,Paper,8,198.81,0,28.1
2423,30-06-2025,Daniel Torres,Corporate,Fordside,Oklahoma,South,Furniture,Tables,5,963.89,0.2,226.19
